original_index,location_name,latitude,longitude,city,state
2803,Boyle Heights,34.0339,-118.20535,Los Angeles,california
2803,Los Angeles,34.05223,-118.24368,Los Angeles,california
2804,Los Angeles,34.05223,-118.24368,Los Angeles,california
2805,Los Angeles,34.05223,-118.24368,Los Angeles,california
2806,Los Angeles,34.05223,-118.24368,Los Angeles,california
2807,Los Angeles,34.05223,-118.24368,Los Angeles,california
2807,Chinatown,40.71649,-73.99625,Los Angeles,california
2808,Los Angeles,34.05223,-118.24368,Los Angeles,california
2809,Los Angeles,34.05223,-118.24368,Los Angeles,california
2810,Cypress Park,49.34278,-123.23972,Los Angeles,california
2810,Los Angeles,34.05223,-118.24368,Los Angeles,california
2811,Los Angeles,34.05223,-118.24368,Los Angeles,california
2812,Los Angeles,34.05223,-118.24368,Los Angeles,california
2812,Elysian Park,34.07894,-118.23819,Los Angeles,california
2812,Dodger Stadium,34.07362,-118.24063,Los Angeles,california
2813,Los Angeles,34.05223,-118.24368,Los Angeles,california
2814,Los Angeles,34.05223,-118.24368,Los Angeles,california
2815,Los Angeles,34.05223,-118.24368,Los Angeles,california
2816,Los Angeles,34.05223,-118.24368,Los Angeles,california
2817,Los Angeles,34.05223,-118.24368,Los Angeles,california
2818,Los Angeles,34.05223,-118.24368,Los Angeles,california
2818,Highland Park,42.18169,-87.80034,Los Angeles,california
2819,Los Angeles,34.05223,-118.24368,Los Angeles,california
2820,Vermont,44.00034,-72.74983,Los Angeles,california
2820,Los Angeles,34.05223,-118.24368,Los Angeles,california
2820,Boulevard Gardens,26.12326,-80.17997,Los Angeles,california
2821,Los Angeles,34.05223,-118.24368,Los Angeles,california
2822,Los Angeles,34.05223,-118.24368,Los Angeles,california
2823,Los Angeles,34.05223,-118.24368,Los Angeles,california
2824,Los Angeles,34.05223,-118.24368,Los Angeles,california
2825,Los Angeles,34.05223,-118.24368,Los Angeles,california
2826,Los Angeles,34.05223,-118.24368,Los Angeles,california
2827,Village of Lincoln Heights,39.24346,-84.45686,Los Angeles,california
2827,Los Angeles,34.05223,-118.24368,Los Angeles,california
2828,Los Angeles,34.05223,-118.24368,Los Angeles,california
2829,Los Angeles,34.05223,-118.24368,Los Angeles,california
2830,Los Angeles,34.05223,-118.24368,Los Angeles,california
2831,Los Angeles,34.05223,-118.24368,Los Angeles,california
2832,Los Angeles,34.05223,-118.24368,Los Angeles,california
2833,Los Angeles,34.05223,-118.24368,Los Angeles,california
2834,Los Angeles,34.05223,-118.24368,Los Angeles,california
2835,Los Angeles,34.05223,-118.24368,Los Angeles,california
2836,Norwalk,33.90224,-118.08173,Los Angeles,california
2836,Los Angeles,34.05223,-118.24368,Los Angeles,california
2837,Los Angeles,34.05223,-118.24368,Los Angeles,california
2838,Los Angeles,34.05223,-118.24368,Los Angeles,california
2839,Los Angeles,34.05223,-118.24368,Los Angeles,california
2840,Los Angeles,34.05223,-118.24368,Los Angeles,california
2841,Los Angeles,34.05223,-118.24368,Los Angeles,california
2842,Los Angeles,34.05223,-118.24368,Los Angeles,california
2842,Renaissance Los Angeles Airport,33.94869,-118.38592,Los Angeles,california
2843,Los Angeles,34.05223,-118.24368,Los Angeles,california
2844,Los Angeles,34.05223,-118.24368,Los Angeles,california
2845,Los Angeles,34.05223,-118.24368,Los Angeles,california
2846,Los Angeles,34.05223,-118.24368,Los Angeles,california
2847,Los Angeles,34.05223,-118.24368,Los Angeles,california
2848,Los Angeles,34.05223,-118.24368,Los Angeles,california
2849,Los Angeles,34.05223,-118.24368,Los Angeles,california
2850,Town of Westwood,42.22027,-71.21074,Los Angeles,california
2850,Los Angeles,34.05223,-118.24368,Los Angeles,california
2851,Los Angeles,34.05223,-118.24368,Los Angeles,california
2852,Crystal Palace,51.41934,-0.07854,Los Angeles,california
2852,Broadway,40.73204,-75.05156,Los Angeles,california
2852,Los Angeles,34.05223,-118.24368,Los Angeles,california
2852,6th of October City,29.81667,31.05,Los Angeles,california
2853,Los Angeles,34.05223,-118.24368,Los Angeles,california
2854,Los Angeles,34.05223,-118.24368,Los Angeles,california
2854,Venice,45.43713,12.33265,Los Angeles,california
2855,Venice Beach,38.92539,-76.46524,Los Angeles,california
2855,Provincia de Los Ríos,-1.41667,-79.58333,Los Angeles,california
2855,Los Angeles,34.05223,-118.24368,Los Angeles,california
2855,Venice,45.43713,12.33265,Los Angeles,california
2856,Los Angeles,34.05223,-118.24368,Los Angeles,california
2857,Los Gatos,37.22661,-121.97468,Los Gatos,california
2858,Los Gatos,37.22661,-121.97468,Los Gatos,california
2859,Green Valley,31.85425,-110.9937,Los Gatos,california
2859,Los Gatos,37.22661,-121.97468,Los Gatos,california
2860,Mount Hicks Road Conservation Area,-41.06,145.75,Los Gatos,california
2860,Los Gatos,37.22661,-121.97468,Los Gatos,california
2861,Provincia de Los Ríos,-1.41667,-79.58333,Los Gatos,california
2861,Los Gatos,37.22661,-121.97468,Los Gatos,california
2862,Santa Cruz Mountains,17.98061,-77.7071,Los Gatos,california
2862,Provincia de Los Ríos,-1.41667,-79.58333,Los Gatos,california
2862,Los Gatos,37.22661,-121.97468,Los Gatos,california
2863,Lynwood,33.93029,-118.21146,Lynwood,california
2864,Ajo,32.37172,-112.86071,Ajo,arizona
2864,Salt Lake City,40.76078,-111.89105,Ajo,arizona
2865,New Zealand,-42.0,174.0,Anthem,arizona
2866,Arizona City,32.75589,-111.67096,Arizona City,arizona
2866,Jones Park,-28.8421,153.04289,Arizona City,arizona
2868,Cochise County,31.87957,-109.75114,Bisbee,arizona
2868,Bisbee,31.44815,-109.92841,Bisbee,arizona
2878,Arizona,34.5003,-111.50098,Chandler,arizona
2880,Canyon County,43.62513,-116.70929,Chinle,arizona
2885,Flagstaff,35.19807,-111.65127,Flagstaff,arizona
2891,South Carolina,34.00043,-81.00009,Flagstaff,arizona
2894,Arizona State Capitol,33.44824,-112.09705,Florence,arizona
2896,Town of Fountain Hills,33.60719,-111.73976,Fountain Hills,arizona
2899,Glendale,33.53865,-112.18599,Glendale,arizona
2902,Glendale,33.53865,-112.18599,Glendale,arizona
2904,Globe,33.39422,-110.7865,Globe,arizona
2906,Salt River,17.84143,-77.17413,Globe,arizona
2906,Globe,33.39422,-110.7865,Globe,arizona
2906,Arizona,34.5003,-111.50098,Globe,arizona
2908,Grand Canyon,36.05443,-112.13934,Grand Canyon National Park,arizona
2909,Grand Canyon,36.05443,-112.13934,Grand Canyon National Park,arizona
2911,Fort Huachuca Military Reservation,31.56332,-110.33432,Huachuca Military Reservation,arizona
2912,Fort Huachuca Military Reservation,31.56332,-110.33432,Huachuca Military Reservation,arizona
2913,City of Jacksonville,30.33699,-81.66018,Jacksonville,arizona
2917,Jerome County,42.6899,-114.26403,Jerome,arizona
2918,Kingman County,37.55888,-98.13633,Kingman,arizona
2919,Brunswick County,36.76478,-77.85902,Kingman,arizona
2922,East Mesa,33.41533,-111.65791,Maricopa County,arizona
2923,USAF Camp Road 8TH AVENUE WW2,15.02444,145.61108,Mesa,arizona
2924,Alta Mesa,37.39883,-122.13469,Mesa,arizona
2924,Mesa County,39.01828,-108.46645,Mesa,arizona
2926,Desert Ridge,33.63421,-111.93153,Mesa,arizona
2927,Mesa County,39.01828,-108.46645,Mesa,arizona
2927,Jefferson Park,43.7784,-76.21882,Mesa,arizona
2927,Broadway,40.73204,-75.05156,Mesa,arizona
2928,Mesa County,39.01828,-108.46645,Mesa,arizona
2930,Mesa County,39.01828,-108.46645,Mesa,arizona
2930,Williams Air Force Base (historical),33.30694,-111.66083,Mesa,arizona
2935,Patagonia,31.53954,-110.7562,Patagonia,arizona
2936,Lake Pleasant,43.4709,-74.41265,Peoria,arizona
2937,Peoria,33.5806,-112.23738,Peoria,arizona
2940,Avenue B and C,32.71904,-114.66005,Phoenix,arizona
2942,Phoenix Islands,-2.808,-171.678,Phoenix,arizona
2942,Avenue B and C,32.71904,-114.66005,Phoenix,arizona
2944,Arizona State Capitol,33.44824,-112.09705,Phoenix,arizona
2948,Phoenix Islands,-2.808,-171.678,Phoenix,arizona
2950,Arizona,34.5003,-111.50098,Phoenix,arizona
2950,Pioneer Village,38.06062,-85.67774,Phoenix,arizona
2953,Phoenix Islands,-2.808,-171.678,Phoenix,arizona
2953,Avenue B and C,32.71904,-114.66005,Phoenix,arizona
2956,Lynx Lake Dam,34.52169,-112.38739,Prescott,arizona
2958,Fort Whipple,34.55475,-112.45267,Prescott,arizona
2959,City of Prescott,46.29885,-118.31255,Prescott,arizona
2960,Circular Head,-41.01991,145.08366,Prescott,arizona
2962,Lynx Creek Campground,43.09798,-110.84631,Prescott,arizona
2964,Roosevelt Lake Gardens East,33.81893,-111.27041,Roosevelt Lake,arizona
2965,First Avenue South Bridge,47.54232,-122.33401,San Manuel,arizona
2965,San Manuel,17.03333,121.61667,San Manuel,arizona
2967,Sierra Vista,31.55454,-110.30369,Sierra Vista,arizona
2968,Sierra Vista,31.55454,-110.30369,Sierra Vista,arizona
2969,South Phoenix,33.40671,-112.07348,South Phoenix,arizona
2970,St. David Ridge,45.25938,-67.24475,St. David,arizona
2971,Palo Verde,26.31333,-108.93083,Tempe,arizona
2974,Tempe,33.41477,-111.90931,Tempe,arizona
2974,Mountain Bell Heliport,39.0972,-108.58454,Tempe,arizona
2978,Tombstone,31.71287,-110.06758,Tombstone,arizona
2979,"Oklahoma City, OK Metro Area",35.42987,-97.50388,Tombstone,arizona
2979,Tombstone,31.71287,-110.06758,Tombstone,arizona
2983,Republic of Seychelles,-4.58333,55.66667,Tucson,arizona
2988,Town of Mount Desert,44.33365,-68.33207,Tucson,arizona
2991,Village of Fox Point,43.15818,-87.90145,Tucson,arizona
2998,Outback Pioneer Hotel,-25.2458,130.9796,Tucson,arizona
2998,Tucson,32.22174,-110.92648,Tucson,arizona
3001,Sabino Canyon Recreation Area,32.31806,-110.81611,Tucson,arizona
3001,Tucson,32.22174,-110.92648,Tucson,arizona
3004,San Manuel,17.03333,121.61667,Tucson,arizona
3004,Tucson,32.22174,-110.92648,Tucson,arizona
3006,Tucson,32.22174,-110.92648,Tucson,arizona
3009,Tucson,32.22174,-110.92648,Tucson,arizona
3012,White Mountains National Park,-20.54319,145.05113,White Mountains,arizona
3015,Williams County,41.56029,-84.58814,Williams,arizona
3016,Phoenix Islands,-2.808,-171.678,Winkleman,arizona
3017,Mary,37.0,62.5,Yuma,arizona
3018,Yuma County,32.7694,-113.90556,Yuma,arizona
3018,Yuma County,32.7694,-113.90556,Yuma,arizona
3019,Yuma County,32.7694,-113.90556,Yuma,arizona
3024,Annapolis,38.97859,-76.49184,Annapolis,maryland
3026,Annapolis,38.97859,-76.49184,Annapolis,maryland
3027,Annapolis,38.97859,-76.49184,Annapolis,maryland
3028,Truxton,35.48499,-113.56355,Annapolis,maryland
3028,Annapolis,38.97859,-76.49184,Annapolis,maryland
3034,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3037,Fort Bend County,29.52749,-95.77089,Baltimore,maryland
3037,Fort McHenry,39.26327,-76.57992,Baltimore,maryland
3037,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3039,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3040,Annapolis,38.97859,-76.49184,Baltimore,maryland
3043,Mount de Chantal,40.07007,-80.68841,Baltimore,maryland
3044,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3044,Grand Cape Mount County,7.13333,-11.05,Baltimore,maryland
3045,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3047,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3049,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3049,Maryland,39.00039,-76.74997,Baltimore,maryland
3050,Maryland,39.00039,-76.74997,Baltimore,maryland
3050,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3051,Maryland,39.00039,-76.74997,Baltimore,maryland
3051,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3054,Baltimore County,39.44307,-76.61632,Baltimore,maryland
3054,Upper Marlboro,38.81595,-76.74969,Baltimore,maryland
3057,Baltimore County,39.44307,-76.61632,Baltimore County,maryland
3058,Baltimore County,39.44307,-76.61632,Baltimore County,maryland
3059,Baltimore County,39.44307,-76.61632,Baltimore County,maryland
3059,Fort Bend County,29.52749,-95.77089,Baltimore County,maryland
3065,Bethesda,38.98067,-77.10026,Bethesda,maryland
3066,Boonsboro,39.50621,-77.65249,Boonsboro,maryland
3066,Washington County,45.03873,-92.88396,Boonsboro,maryland
3067,Washington County,45.03873,-92.88396,Boonsboro,maryland
3069,Bowie County,33.44576,-94.42332,Bowie,maryland
3074,Township of Asylum,41.71329,-76.37368,Catonsville,maryland
3075,Mount de Chantal,40.07007,-80.68841,Catonsville,maryland
3076,Charlotte Hall,38.48096,-76.77802,Charlotte Hall,maryland
3077,Cockeysville,39.48122,-76.64386,Cockeysville,maryland
3077,Swings-N-Things Playground,45.10722,-87.60417,Cockeysville,maryland
3078,Oak Springs,35.47558,-109.12759,Colesville,maryland
3080,British Columbia,53.99983,-125.0032,Columbia,maryland
3081,Crownsville,39.02844,-76.60135,Crownsville,maryland
3081,Annapolis,38.97859,-76.49184,Crownsville,maryland
3083,Cumberland County,40.16363,-77.26555,Cumberland,maryland
3085,Washington,47.50012,-120.50147,Cumberland,maryland
3092,Bibb Old County Hall (historical),32.94512,-86.99833,Elkton,maryland
3096,Main Street City Park,45.42928,-122.77482,Ellicott City,maryland
3097,Main Street City Park,45.42928,-122.77482,Ellicott City,maryland
3099,Ellicott City,39.26733,-76.79831,Ellicott City,maryland
3100,Emmetsburg,43.11274,-94.68304,Emmetsburg,maryland
3101,Mount Saint Lenard,-28.67343,153.01853,Emittsburg,maryland
3102,Fall River County,43.23939,-103.52756,Fall River,maryland
3103,Fort George G Mead Junction,39.12594,-76.78914,Fort George G. Mead,maryland
3104,Fort Meade,27.75225,-81.80175,Fort Meade,maryland
3105,Fort Meade,27.75225,-81.80175,Fort Meade,maryland
3106,Frederick County,39.47222,-77.39799,Frederick,maryland
3108,Frederick County,39.47222,-77.39799,Frederick,maryland
3108,Hood River County,45.51911,-121.65111,Frederick,maryland
3113,Hot Spring County,34.31763,-92.94601,Frostburg,maryland
3113,Wood Street Village,51.25098,-0.63695,Frostburg,maryland
3118,Montgomery County,39.13638,-77.20424,Germantown,maryland
3119,Glen Dale Childrens Home,37.57923,-85.90607,Glen Dale,maryland
3121,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3121,Greenbelt,39.00455,-76.87553,Greenbelt,maryland
3122,Greenbelt,39.00455,-76.87553,Greenbelt,maryland
3122,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3123,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3124,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3125,City of Robert Lee,31.8954,-100.48563,Greenbelt,maryland
3125,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3126,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3127,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3128,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3129,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3130,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3131,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3132,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3133,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3134,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3135,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3136,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3137,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3138,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3139,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3140,Prince Georges County Fire and EMS Company 844,38.96773,-76.98712,Greenbelt,maryland
3141,Kaffa Zone,7.17966,36.0479,Hagerstown,maryland
3143,Rose Hill,17.92471,-77.5234,Hagerstown,maryland
3145,Whiskey Bottom Road Elementary School,39.11761,-76.84192,Harford,maryland
3145,Harford County,39.53644,-76.29887,Harford,maryland
3147,Town of Hebron,41.65928,-72.39049,Hebron,maryland
3150,Jericho,31.86667,35.45,Joppa,maryland
3153,Malden,42.4251,-71.06616,Malden,maryland
3154,Montgomery County,39.13638,-77.20424,Montgomery County,maryland
3155,Montgomery County,39.13638,-77.20424,Montgomery County,maryland
3155,Silver Bow County,45.90236,-112.65672,Montgomery County,maryland
3155,Maryland,39.00039,-76.74997,Montgomery County,maryland
3156,Mount Savage,39.69564,-78.87974,Mount Savage,maryland
3157,New Market,18.15362,-77.90962,New Market,maryland
3157,Lake Linganore Dam,39.4151,-77.29387,New Market,maryland
3158,Odenton,39.084,-76.70025,Odenton,maryland
3160,Riviera Beach,26.77534,-80.0581,Pasadena,maryland
3160,Pasadena,34.14778,-118.14452,Pasadena,maryland
3161,Perryman,39.46955,-76.2044,Perryman,maryland
3163,Point Lookout,40.59233,-73.58068,Point Lookout,maryland
3164,Burrinjuck Waters State Park,-34.99371,148.63827,Point Lookout,maryland
3164,Point Lookout,40.59233,-73.58068,Point Lookout,maryland
3165,Poolesville,39.14594,-77.41693,Poolesville,maryland
3166,Port Deposit,39.60483,-76.11523,Port Deposit,maryland
3167,Port Tobacco,38.51373,-77.01831,Port Tobacco,maryland
3167,Port Tobacco Creek,38.50012,-77.02497,Port Tobacco,maryland
3168,Potomac,39.01817,-77.20859,Potomac,maryland
3169,Annapolis,38.97859,-76.49184,Prince Georges County,maryland
3171,Town of Woodstock,41.96934,-72.0222,Randallstown,maryland
3177,Scotland,56.0,-4.0,Scotland,maryland
3179,Hollywood,26.0112,-80.14949,St. Mary's County,maryland
3180,Summit Lake,45.37774,-89.19484,Summit Lake,maryland
3181,Sykesville,39.37371,-76.96776,Sykesville,maryland
3181,Mecklenburg-Western Pomerania,53.83333,12.5,Sykesville,maryland
